user_id,name,age,gender,city,country,credit_card,full_address,user_source_type,user_status
45,b'gAAAAABlumZ1fhL1JcDAeP4dQJuAzoulw8WgWfALaJGN5b89_FtSII5EVKNtaiX0kMTkHStAwDgos1PFuS-8tIpH7v8ID-6JzQ==',65,F,Williamsview,Cook Islands,b'gAAAAABlumZ2eZ59vAPj5-3QQ3Jls9NT73LzQ3Dbqd4qyEXD1RNoNB8EIeEu4s_Dhw9NnN4azsB1Rmb7ymaWLwryaV5ZaRcyIsG3sMfnD10iqz0HW4x9TjA=',b'gAAAAABlumZ2UdjrYm6nNvPsPgrsjExoTAoJzUo0vzKQoNbFJDqz39vLEMaYLTUjrsu0TWupI9Emt4_ajDPbSjhDqaDXQRM6EsQHM4unROM0GVd9cS5a_xhL04i6TmX_4S-4Le9mf8ap',Yearly,Churned
564,b'gAAAAABlumZ1xisi96HdRL0UZTuWKVIWWqswK57prdTpJZ1um7lf35sD0WTAUJUmclBvPtu4Byak0TAXTeEyR1az7yoRmE4xZA==',78,F,West Jamesshire,Mauritius,b'gAAAAABlumZ2Jnq3sWhqWpbEMbkLMcSRb3zog_Rm-WWV7n2I8Y_ljqovbMPsXmkxZtH7a76NMHGKSJ6_5q1JBs5CDoo4XJJwjC-P36CWnQp8apCq_AzD76Q=',b'gAAAAABlumZ2OpaSPKjOczs-F9CPjo-e9GzuOFgG2sJpADCX09dOB7KRZ8HPBnSKbxhHfCWJ7NTG20oHpkfVwBlBtn3OYoavWJw6PcMY2bIjCIYTf8jJefM5199z0urbVEzPiv463gfu',Yearly,Active
965,b'gAAAAABlumZ1TMVtNP-ydSQhBR51rurC24ZXc44VObfuQu0ec36Av2E1fSBkIHypfnovZ12gPUYRnDLvnI7q3BYZJ81GUTmEZQ==',52,F,Lake Jonathan,New Zealand,b'gAAAAABlumZ2Kb8VNoxPMibGeSpfICaTPDESO_3qLBqk9yRIWwGjzRPlF0v-EijZT8QZrNvfZFvaRDX5mYUit5dwsXmCm7iHECe9zAKJ5oMLOWKTPAHVnmg=',b'gAAAAABlumZ2t7zXkbykoLLDcMGxiNAW_y-v3V-eUzEyg5Hm-oW81QF3L6k5fXc39RqF0fbkVS8pEiIBvr1vN0b1vIKgnXiDjUA88zDqUhPvX0GJs6hZWB9bp0Edly6SpEv1m3B3eyl6HP0Tk0gU7SWLIlummD-ipA==',Yearly,Active
556,b'gAAAAABlumZ1dRizIF7sYmC4ZdlaptMWfz_hjxvfYujpaInm7A9Tr8Iqj8abQaGyG7AmzRdII3tF6WEYsSXLCWt6uGP5w_XwxA==',31,F,Lake Kelly,Papua New Guinea,b'gAAAAABlumZ2gd1_WiXD3Wm63BKRD-ti5ASHVRu5RQiKtDHY18kArg2T4UdnTIuPxzaZkzskH33tPiYXe0ijl5QKDFl_18b9lvO9vc3KqARtcLiE-B1vGO0=',b'gAAAAABlumZ2x6jQsDgecSfmxQe13Fyxhr5c9cXfWvYuWZqahZAP_GkK6QRXGYC5ga_aWq263y-i6sRyku_2ZDnX5Gkfkw1oShW4Hw9oUJVQL25bnCnfkLgVDb3lxdTTjKEzfqzHPxaWkX8gn2SLacBrYFwY4nBvaQ==',Yearly,Active
1034,b'gAAAAABlumZ1lK-DR2xA2_K1_A8aj6ONZGO5_aTzySbOAx18kqc49mZvPy2XMiABmno64r6Up1lsz0aZQvVg7Wyxm1S4t5xwig==',42,F,Port Bobby,Saint Barthelemy,b'gAAAAABlumZ2mt1G-ZrG9HAkQTJmOpRr9KcvXPbbEFoeL03dEEiMD5ahxMjpKuxR2QjqJNHAq_aZ1xjLuN8m4fmjRE7UiTzFY7LnzjZkFF5o65X31FImZNI=',b'gAAAAABlumZ2lUEzAB4ZV8A__UH_omtitf0eRZg_7-oB7Vmx0ci2xJSYIeZiC_4tVlYSE1EDlgHcE0WQPvxIVUaPa6WlhlVUoSw1zQK1tk71egDFU4StLqJk28t7VFaWFRhfIJH1j5VqBAS_fZZ9n1GUBM1SIM7fAw==',Yearly,Active
1283,b'gAAAAABlumZ1DDNZ7lkEf9-artLsRv58WIJgh99JhpgAyuYviD4Ig0KHtMHcmtOELQeAx3jzeiWP1yahkd9DsDTIfQJ5XXJZrGUTRxFTJGP5JUhQjxPnqt4=',35,F,Rachelland,Germany,b'gAAAAABlumZ2vvCKvSVBlUyP5SDk2r6yl4LPuYbkQ1wKpTmQ5qoPM1uUxhzz6BeDdijpdnWJEV1G89i0WJ-ftJaj1SUr_1LvvePWPYi0mqhsMIvJyuZ3oIA=',b'gAAAAABlumZ2AfXTRlybweUTsGRCmUNV2YpNij7hgyYRAusQ3dIfdNUVGkh9xOO9mT_NkOmMzJ1O4qm0hTQYQVQ4F3eXXrUKV-NH4wN1MfEaoZL4qPZ1BuEokW_TNQxHRafDtRsB9dhdU9l60rWN-nYvYhimLN1Qug==',Monthly,Churned
351,b'gAAAAABlumZ1LzDi9fTZzkc690ljU_nykSBLYdK8eGGRrBKPOZmLY2oQplA3Ww6wDtOtyC4IIpkABZF8Xz5oDkCqdsg-WQnZ9w==',42,F,Jacksontown,Kazakhstan,b'gAAAAABlumZ2WFNp2_Z9ZPk9LwHSi5TXJVERLlt-TLMiopZVYxe8Tfzzvp3pz10phJIRNpiY4-UjUmp6lajcGdSOcYZ6gVPJ-H5G3m3uU1ZxTpZMJVaCv5A=',b'gAAAAABlumZ2CJsZvXI79dICPnVm7BrAnGH80FVV3xaBLq_MgSodL6IMNVBRlTBLDvsS7AzYAQWtw-qUWjiQ7vhsckUWPt-A4TvNtQjiBk62uRdC2fzJ3XiPel6eIP5WGiGfFGcgkbEG',Monthly,Churned
134,b'gAAAAABlumZ10vkvar4q_jTSOarasiOIKky-Fsi-QrsF2H9-s_YhY6M8eSMRQON5W9rM5PpSiHgHjlj_savff9NXuW7p8S6K_5Nl-J47iip1fcGF1eqrQ_0=',46,M,North Jonathanland,Mismatched Country,b'gAAAAABlumZ2wLLfKrVcUZ467PJquOFSogAjrhkbUoHpA6ujYfklqlmtH3BxOWp6SeXyUMtXVnbESJ0zwGvgkjZjHcXPq2gJMF50XnGVZ089oMecysLV_0w=',b'gAAAAABlumZ2eNbpTVqILrVsjf2EaqpfCyvVYesKFfbsQcamWKcsQ3odJqxmZxs5XhFw_VCQ64Wku3N0yP3kPF1tjDNIAI4HA9HrOSzCMCvvsyqqRleVSgLpZ9nDgqQ2h2betZoUltLo',Yearly,Churned
104,b'gAAAAABlumZ1qiakYAxtmbygpaCPu25Ehc5Rn6uTS0_zJlu7jzF-zd2BOAALx1Qi32PqitoNgryFtsJjWAG2JSf_DA8MkTwrdQ==',26,F,North Waynetown,Guernsey,b'gAAAAABlumZ2wNIf0BQJnoUJkKK4Dp_KdpRorqDz0HvBGkWOlNoT-jfs3Of0FP7MOm4cPVdcByUyjamsJkaO2bMxHqIq8bT1Wb64V2ccVA02uosNigG-xms=',b'gAAAAABlumZ2R5i_obDmicuVvoGwikrnKpumeCmsdUDcYzwlCNkmhMUw-bSpn-vn0zyh2L_38mvX5nYty1jz7r4yZizH7c7aFZDD8K1luP7T5eRKzc-UI6ZN8XxY7wXuXmIv2Zg5kP-tNRBVc4Rf0Ka7ATZciK9Q1A==',Monthly,Churned
445,b'gAAAAABlumZ1AN8g4nnBKc_5CpWQBnQF7whgGJDKHOtEt3sdoNFrWvFWLrFMKjUgQb6b9RVgur01AEwg5jyBrW1zymAi8IvHsA==',39,M,Ramoschester,Fiji,b'gAAAAABlumZ2n6QrSkn4qwNfDVNaZdkCQozzeGIBHOvmMuN5IpWt7PBTpvfwdFXf4zlaSjrz5HgRdZfyU60pj-q5NqPWX7I9MHoGQ4wIjczP6xe9PObJ5F8=',b'gAAAAABlumZ2DV_lhipF_QvcxP-Eclzr4KaWgduHdvWlLyPhP42m3YlUq2qK-A5uKr8OjHjdsnHEVIuXraUQTquQt_0yGr3uLxFXKdhA2HT6yImuP-9cH-G6Xb4Cp1YEY0F8UOr3k8a6upoPGdnKcUGRWrfjQzwAlA==',Yearly,Churned
1287,b'gAAAAABlumZ1oIg4U8-epSN3lXo64RqeddcxYl3ef1DGd3w4wly_T1K-PwzqXO0ehVSlSplD-iWXcFYFAOZjeA2-m3hY6NZ7Zw==',97,M,South Coryberg,Tuvalu,b'gAAAAABlumZ2jMNvEGKNBAP7HdWdZoxovOE_4bmxdoMLyEg1m_9kH0aoWicRW394efgymWi90gdNlam_G8e9BYXgKXWSVkKJbho-i__abmqI7vlYk3cW8Qg=',b'gAAAAABlumZ27gc7Jn2mBS-7gVYBBGVgor0K0YzzNV_QOoLL_N3CGoc7R5RTO2M5Q4NguQivVCZC-19V9eAtt7eK20CMlqnt28p52_raVD4xoEzPC11hvq3F0Ar8jNL_ALM5HfoIcXE5',Yearly,Churned
308,b'gAAAAABlumZ1VsTLBxArIKJTgls17ayho8vyrLYvZuzR5OeMvBQZDRP2rs7PAfx3dqCmj9JaxSu8W8mX43bApt_4JhmckmB22g==',31,F,Davismouth,Jordan,b'gAAAAABlumZ2vN2Is4NVNuSMwgXe2SlZscT4xblGitbmfX2tsqyGFTzMKpYyL5_5yp4OMVSYs1VOBLt5foqN02s9n07d6y2kkI8rcZPSKD0bPxuEfnyuXyA=',b'gAAAAABlumZ2pbpFG5D8merVs-ZEfj08uqEJp6tVnxAg_R6IR-IZL3ytrj1Ku31K2ODfWbyO022KrBP3_mrZiOsQAnpqn-Rjdlz9FzgcVsgnTLQ0vmbQTH9wmtCwFL9NvTK6j2xOJhGS',Yearly,Churned
900,b'gAAAAABlumZ1kW4afuEnZTEPIXGW2wSbG0DPf04elCWigYcQnfP9CW8FKnnc_uSQJ_BPp_BNNojLGlWKizQCvv3XRQSuRCToxJVn8oZjUK-FI9SiBZl9Ozo=',42,M,Donaldton,Croatia,b'gAAAAABlumZ2rJhFsTiu7tJBWwLUBggGQSE0PkT2O2Mt95XDmhjT3S1wXWC9OLXHBmI-eMlCjk3pna9wdO09zwqoRBUTDa9kf039BxAzV4c-mBiIR5LyUcA=',b'gAAAAABlumZ2lZ-9jfyjZMzrab7apDDwYOFBoZYUa9GdYGH2ratRoI5dCY6E2J0k-hqWXdYQnZGpwg3wMnvE-sNC8pLtwfUF54hUhSO5iPXi9NLcExLlW-JVPoBJ5Gi-ou1LeOSUlA5fPX0G36hCCbM_Hf8yI3G-1A==',Rarely,Active
387,b'gAAAAABlumZ1pNMs2i_-OCHwXBNBM1jCe7EkjI83MfZN7wgN1UWw4Pvlt580XAgyGss91i2okO2aAIqE9kxNiE-FmAOlGLARJA==',26,F,North Cassiehaven,Maldives,b'gAAAAABlumZ2O5b01qOO2IZJ0_YH2bxbkMItz_Jfj2bBuG_1Ueapi9zqizrmu7IpEirNzA-ED9zzHrDEW617rckA2OQRuleSr-T3__W6bpOBpcyQNFaJUA8=',b'gAAAAABlumZ2CGtkH9oYFPuTykJPmH1YN88RLa8QHvzO6Uhc_fbnHPqjdSewNQ0kvpBzfWqkZyLiYFtLWr91XzVy9ZbEbOEpNFJ588RnXHvoqoReVrDDfVBpaAmRhbH_tSRjdJlAFaB3',Yearly,Churned
64,b'gAAAAABlumZ1-W2TRLBvovSuT1LjKUQZPCS2nwybqbYXhIMhop59tCiWzuloAOcWCk_Ch96N034OMY_KtfDmmAVvLTeGa9mgtw==',24,M,Port Barry,Dominican Republic,b'gAAAAABlumZ2wMs_Zp3CVfXil71Dh2OT56gc_P6RE38IxV1tQgjFv33-bvgxyVvZV7RyJamPt8Xk0LXHc9ATWF_hiSUx4dZOIC_vhoSGZf0CphSOTvxFNCk=',b'gAAAAABlumZ22WwtROKhk3XzcO_dtpJ5uLcrLWgoWp5_FZjAGwdRSILhiNWJ2_rw-oj78koqLXMHXAs4JHAwPD63xxabfq6tbOSIfSg_tCUoqK1Ge3VOPFej6ysMfshxQKoRd1cFyPjH',Yearly,Churned
406,b'gAAAAABlumZ1jkEPhdafstydz2jFCyBw3VaPO_CwkhwVZHbASckIHUFKUYqJitWPaP16Hbj8hw30fHvm3EGcoYPEcksijJFhMg==',55,M,Bryanburgh,Qatar,b'gAAAAABlumZ2bSz3FU7LjmImO7oc8gHLT_SIdqX41dl7SsaqRwPap0yWEAMPRUEX7nu4kKSr5f7kb0qF1eLPHr7aWxmEzA_ocJsP2htnoIc_0wQ3Pjz63Ks=',b'gAAAAABlumZ2exGhGbVr3KrhDiqzU6Y9N-zjHU8USRKjtawOV-uH2ZnUZcWvX-R0SxIGK05Snwtq77W6BmDYs9-tUFD7TLxoKndSC1ONKXkPQgAkzMO1OxlPCcwedrPMt0aTxESml8r8kSoR_mdXSLi5TAEYtIiMqg==',Rarely,Active
385,b'gAAAAABlumZ1OunwOQg4JTHFd1ZUxPy3h2kSKmDz3Re6Ct3pBzIpEJkH4qYJmSwiFlH6wqyaUfzhFxLKHith2qqGEVtSvIXr8Q==',34,F,Cassandramouth,Taiwan,b'gAAAAABlumZ2l_xO-KdXCYWVjlYI8INxdN1XtwbkHnLQQ11lwt5YklSiJfyxOnZxg6VUYBCP00l5PJ5DbWxlbWUAWCXhcX1ifGEMVWkzBHV09Y8JEl5co_Y=',b'gAAAAABlumZ22K4GE4qhAN1K5ac4uHUPq4wRnUx2tUG49_643I7Ig_E81OXKij9puvbj_lLNPGXW4r9m_dgNyWyaL02_LG0p8gXNrzK6zXTVwqRb0eeQdpCDc-R1zXsJzvtW4OziAp-q',Monthly,Churned
437,b'gAAAAABlumZ1Eab3p24CuEVP3Sdy6-whWIDcNWE8BZfjo5KhsV0fhr-lJ4DBaOBFLyHnYSfIZup97fJ3PJH09o15CnwNIlBFDw==',52,M,New Peter,Denmark,b'gAAAAABlumZ2xbaCsSbAqjRcsyZdZpQGgAvTSAaxbZbPzZtTmC17jNXk3-3Dn2tiTqTtuAIZ1_mdBrOedmGDONHbfqQmM7DL1bTem0LLbkubwIfcRu00gHM=',b'gAAAAABlumZ2ddtQdC-bDsfZZg9iyh2UyNRQaq4mzchjulZT8JbtZ2H4DxGRTJMgme5BO7qcj8T_e4m--vGMG8nJ3yLf6LZz-ajO_8PpZ4TcxoB9t1WLKGWSoIne6Oy1p69uVhFqaWuE',Yearly,Churned
1061,b'gAAAAABlumZ1DVLNGYd2yACagYeHAvOqtCYSDx0DiUk6J9txn1NGikL9LDoNFIYPo6aDLRgQlMOl_g2HDB10YU4yMWf9YRkLrA==',53,M,Brandonstad,Estonia,b'gAAAAABlumZ2wIA41VeKUgGl4y7Z8qYFqeVQ4iZuYsTOFtte9O29KiV3i48tH-ralLWuYAjyRLn84MeKZqftqhKIxHK37dvEIVkIY8-OOxDcOa6ITDJq3dQ=',b'gAAAAABlumZ2zT9V5zAvfk9Tvpp8h5uH7URts8vimjtICTyOovrglQEVpCdRrPC1H7BmX8Mu4ulBXFUS1la71h79Bt-ZtqaoWH4li3oSAnIb4T4Bdyajzm2AhU0FyN2U4tpfbtvA_UXV',Monthly,Active
614,b'gAAAAABlumZ18YUj6tedIuKKuprarokH11taAvB8LODOEMErBrckUKzS0CQGfymvvQSA4bA1ZyoUvab-0Xo2KqQwzHGD3Yrz2OfpkVotlnVFT2izt3vvMhs=',83,M,West Anthony,Albania,b'gAAAAABlumZ28eRtlwPKW0wKrmjiArt0qj0xMbDqVZYZn9Ug4FSrMk3HS7dfUVnOLozYvyZLKAKockZqxmmsZ-X7lIrVErGHB4cgLGFgh77-KEfd12dSIXA=',b'gAAAAABlumZ2AJH8BbEJniBc-swidQqzGLdcJip0xfJuaaliq-CpNL_foXQWThHnHt6NzChOJbdFGlMqpFZQcyOyltQ-Bh8vlfjV1f0NAxnZ5OezHHphHJGO0JKNM5ZT5McdCML2vYoVXc_3W0whSoJfKzTnl8J0Mw==',Yearly,Churned
504,b'gAAAAABlumZ1d9h52J-gP52WbHXUWVx0DCEzCMiWBoCBbScrkoVAlWtAgFFEnH_PLPjOUHnl8YnXgyIW2VaiwNwcQSYNo7oeEBr7sYMnERMJCFmse04cVNA=',25,M,Lake Whitney,French Polynesia,b'gAAAAABlumZ2upQVI9Yp52f7FvxI9RV9cNaQVe9ZN_Gole4R_ilQcpDUM5K7sDEWQ5OWhA8OK7-xrZ7Saiqcu465vTBAccO8z6ZOO65TwPpRbs5-sEDZTg8=',b'gAAAAABlumZ2PWF3LwOHau3mjzSE6EMMTZfuGeZwDLmhkUK3znzjRc99lqvprygi4HPwcniIB460UuP5BUUX2o4R1JC4FB7GlK4L_aDJ3O0xgiK4T9wRt0hkJcCGer72rRYQjzlbvGtZ',Monthly,Active
769,b'gAAAAABlumZ1EIhPS2JKI8PlYY0oY8H8DDIL7nJvgEVZaqxsDxA39hANlKBhPSBMZRB2lUy0vfOB9l8JlWaunCN69R-8_18wFA==',59,F,South Lindsey,Saint Helena,b'gAAAAABlumZ2-31Jp1DlLetwnDNmhHpu12AFkSE28w8wQeZVhqNaEDBOvHsrCQuttIg_x3A8OppbBpcTelJaCXJewBZSKIyDHAvvsoY0oiozrRFJYUdI_wE=',b'gAAAAABlumZ215JiIn529W8MYFa1zn965kzw3yK2MkBtNs6dNjb_737aWe8pRv8as8K9DeTadab-Pgbr3GT13IoIY6mx7sGYTzke9IRlfKQadDZxN80CMG8lJ6NFEL3fTcXQho_Is8Pt',Monthly,Churned
736,b'gAAAAABlumZ1NHuTuz2hafd8UBpoiLbBokw8ns6ozFrjJqZRxPbtFlYxRlv1LmOzToYDhg1yWN_RXgfpwxReKXuf8thLHQptkg==',20,M,Lawrenceside,Dominica,b'gAAAAABlumZ2yj2Rjksu-sRMYeU2XMTBesXg0KI5KY_87SlS80im_IvGDGZGYe0XiP6G-mtB4NyN2WlXJF3IuxuXpC_NwNvGuGR1Y5xl6hbudOp2f-_7sys=',b'gAAAAABlumZ2keZUYpMSzkzilBOf6EQl81oC41Rxov5nmp0iAoHd1D7g2vCGZex50w5O1U1wr4D7xVrK2z11nDV43uO9pWmLW7rv64HCZc6WIVn_Fu4z2OdxHr9JnSidW9RCbcjaTUaqIv01_j9CTx09waLw4Cev0Q==',Yearly,Active
745,b'gAAAAABlumZ1w59dkweiy4oUKxCq26uU4y9hFWzBfx14ew5PPJg45X_T7mjAIz2FJ-cVLmBsza8FlLJqx8B-GgYFIzVMuZXFgA==',53,M,Bryanton,Hungary,b'gAAAAABlumZ2CPBzh3CPmf-jvAEBLDhiOLPCtWP0xzRikP5_BS_YUXli-hmrsnc9HwlEdY-BwKm2GZZFQjO6rMRE2-D5aR-tsPd2Wgsxa6kZzZXTxr9wBfQ=',b'gAAAAABlumZ2-kJi0v8zRNMhKXQoGrUa-OF6dRe_HBfxzV47aG_kUUYyQtwWi20rIE5PubF2zkFE9o3GN9iDZdoH6kVTwLg_BFyVHmWRiYSnvZGIz3B72P0=',Yearly,Churned
443,b'gAAAAABlumZ1P2TbzLC-mHnSeUJg8Q87bDU9GFNq1yJd1JM33A1DYEOudxIdeob1bBpGd57kqhG6bxl7VlRK_16o4ZqLzVqvsQ==',30,M,Port Antonio,Costa Rica,b'gAAAAABlumZ2dUY7k_4ntacEfQzk7Mn81GmBitP_UnLEju5EWHXXweKJbONeuXlH3vuRlM_A7-JckQxUrrNrM-7esrHRdQMD0-NSOHbo3BWmOZtY3liyAnM=',b'gAAAAABlumZ2eglSZACxdBB6xmhJScyDN9zeEvqDvSDuhxZ8anliQOCE3FNWsinYButo7ejUxuildjsH3nvgjCFO4ugeZBXeE5uM_EdI4badqc0LjmYHmKMSEBPyZ_Xfyb57KETTVuUx',Monthly,Active
485,b'gAAAAABlumZ13BEWMQsIDkb5gZHaeWnpBWGmgpo48-Ss62UsIjB_R046SNF9SspLJsuYsY8Y9ejkQdSWiUU4VymlkTo6bYGvOw==',69,F,Stephanieberg,Albania,b'gAAAAABlumZ27fakUbQ4iHOIGHyflRnoy4XZZ1_6nzDgzkVsHo5DiFLKiD68a6AefSTZQ9vyhwFwoF91l6V3XVcdQL5_4bbvvxLBJeIn6PTiVS7hu5UgUdI=',b'gAAAAABlumZ2wOMEcvRdbeF4npx6bSiimrq4uhjvYZjogcMQwbsf1tKctjjTn7mWLFNWJ0uNz0XrTH6594z7gxlyZDm0IO1IRBsuSfiRzFs29ch_slWyrH0KKqdTh1zlM_xgcFmPo6ab',Yearly,Churned
197,b'gAAAAABlumZ1BSK4YiKLV7nxCXtdvr2Ylfq7tjyl6LSjDpJe5bJQy-W9v880WtL2yW702ZGlcWDad4aBoIx5HezwE7A4PhEI0w==',65,F,Duncanview,Lao People's Democratic Republic,b'gAAAAABlumZ2fHCsL6TbZeC4ecsAsi5py4TeAJYNejjC91AqSI06kZ5AiAUiVZocBY4b97xe1DBPA0nBbXTQXMdwQXDfVHR_fjGpSp3vdBN9oXg6s6l6yns=',b'gAAAAABlumZ2INt_FWyjAfOmfvL9L7WKO9qLh5t0cR6yqfChyfJZOdo4TDsw_i0U_WxC6GFgfCqJa__oJHZiL1StWRqI8OaHUE1G-q7kJ8n3bL4-i3o9vwEopwuR5QAGlafai_FgCvPr',Yearly,Active
780,b'gAAAAABlumZ1iVTMs36tfsj_PTBz8XJXswEp2p9XK1AgBbUkURcD-lzJB7S_ZendOgLGXMUidfZYNwNj7bxwk5Bj2ZT_4BuPpQ==',25,M,Smithland,Solomon Islands,b'gAAAAABlumZ263ICZg9kejVFeujpR4A41iy8r_bJudT5ZLyS4LuNFSpYpRIdr4kKRM9rqy9fKsuQaJ-3ob0mTIsm_mirq5kVDHXag2KRRa4l2M9xkpXHRSc=',b'gAAAAABlumZ2y6whxTp36BUp6I0hbmbN5D7BWa0o2vCsppxNeGucmYG7fGUrl8D3inbYMwlkN3JqYpeAlc6i38E2-Wqb_Zvi6VhHGbbch9a5XS-zl1odWA56muQwExF9nnixOnPjH_gc',Yearly,Active
607,b'gAAAAABlumZ14YjM0KeZ_EIQG-vc-gJUOqTG0sBzW4CMEfjEnoEN3Ikde3dE5CmgJn-uQZ_dI1dXAacJmLmUQX8-AQ6xxdLaNw==',52,M,Churchville,Swaziland,b'gAAAAABlumZ2cWVXVV0m2wr9CdEYP3UcPRM-MrrXDhv5xjZ3k8tuRIS1kcFRwKnI5wB27opfQnEmdjWOt1vR8t7gm--PSl7Sot9TedgXUNL5BQa3PPd8ZcY=',b'gAAAAABlumZ28E2t-Qo0Gg1Al8QajU1HmJAZHWTUU4-vOJh5NAbVsc6C7Uksp9PJSB6jGqa0huajV7iwmrAvD81GmL00ejeoDznqa6Z7bkxsA3TGlwkRvbMuki2_64eE09AlLpe3eqvL',Yearly,Active
467,b'gAAAAABlumZ1aq4YPLxLDSaQhqe88oJt15dLk58SgbP7apxV_YSb97aa57zmkB3UrcNejbwGZHZwfryclBdniVv36wGvR-U0Gg==',61,F,East Jenniferchester,Greenland,b'gAAAAABlumZ2MHXBECxP5uHhRNsrxo1Qi40jvXJ71AoQIAZWPi7lRQyGvCMzqMLdqldCrrol97ldr3tsRm1XW34rZvzQwqJ7L9piJvpGEKZ2heCO3eroxfQ=',b'gAAAAABlumZ2zFTxRm-ky4ePa8jMsQj7t90YoSB4jb5fvCZaPPoky6-5YXMpeHjBy5glhEnRF2xmkFiWAQc7CckIIAqoXaWDFuGiXBNNMCqFGdvNJNT2lSNlioz3wEwFcRPxtprfkzGz',Yearly,Active
256,b'gAAAAABlumZ1V7azB_sU7wU3Qa4JBJGEUG4R_97QPNG08zOky9FBBGtSYGeNz9vA0-OxFwDZygmOaXolaiGDRNuIF-KinasVBQ==',81,M,Wrightmouth,Congo,b'gAAAAABlumZ2yNLqbvi5H50hfQnvHYBFwhPj48Nxj6IE4K_ti6T_tPagqVpOwRmB90F4x_V6ic9dsC25xPwIQeSGV1h4dBsSTayliXXOI592o-2sD9BW5HU=',b'gAAAAABlumZ23e3mVJ_OoduSp30TInHVLoCI2iIBmbokD8ZjzI-x80EiUxFznrZyjbic2fV5Q_lteQ5IMTNePoY1yuUMLAhluFfe0llDhUhMLSqnPiyGQ8XrXSdwBnDWQsyBeLkSdZl2',Yearly,Active
272,b'gAAAAABlumZ1z2Mx1H_87U8-Aljpa8cpCCh13esQDwugty1odsNjBActgGWE62qHoNIV9pieINJr0Kq4gFsSkhzb9v0AQCd5sg==',74,M,Hamiltonville,Sierra Leone,b'gAAAAABlumZ2cFN5ZiK9IRxzav3_VbmJb4rw198wzuamx2WyGnTJrVtQbKAEECa4vsq6GPdWJi8RKQoApEaNJ9ZA7TWqXQYuHVN_uA5nQXJl3trpNQhqngQ=',b'gAAAAABlumZ27qn4G-MnET2zSg9lk8Ofr4kM3IKhUK6kqvD-WkBDOJTJ0cOsk7F3XhUbgp91gmF5EfxajesFUnHNUqGwTcleIJWXNhnbyo0XNs3DZmIL6Y0LHxA-1bcAaRtXANDR41sw_bMgUSP2QlXL6qU9Dr0IMg==',Monthly,Active
61,b'gAAAAABlumZ1Xyqec5M6ofURbDSTDZ0A6lOw-3O4oVZaFCLK6vusSALwdzkfBasEzfRLoEbFIJrALhchZMpdIkw1NIWCKWVFmw==',41,F,New Mary,Tajikistan,b'gAAAAABlumZ2otf5naEmy-AbW7WzPkjGEyUaUzyZToHnukbwkpjGi33TpBx22W3-1ni4cj5E-R4cRubB1t3sJ6ZRdTFcplXme9YGdO2DFhkm8iLVRAagTMM=',b'gAAAAABlumZ2GQ1mDzPuvzKU4STfhq1MJrQjG7Z5CClJBIyFYfVKgu-s3Sul8By5QOmdvDlP_z2RHdY4mDZ-5gmMeufjOWxR4CwvbeDT3jZYm5FOE0RZnU6_k_TM8ItXfKc7lJYxOZcq',Yearly,Churned
324,b'gAAAAABlumZ1hNmp4NAHWkTF6xGQUJ_ODHrE_fzj10NuTyaSACl7oijUoJi9NUc3VYa5eqVvKGZYlGErn56Jv0NWEbE0IwUa-w==',22,F,North David,Bhutan,b'gAAAAABlumZ2Ry2o5aB9qIUKdRTHmPI5JI4ORKcP5GMcc_LTWuvXNRxHvBNR11xtfZVog2w_xmmrHsvmp0595Y2r43RlfrWRGp6UVBAqsXZd6pajXk8pNHg=',b'gAAAAABlumZ2NxhokXaOICvFzTG50aOpk-7c--oyU8Cm1GroxXND3IFh9ZhNqaLofhowbraR9mVV34HeYQz3KAC4uLgf0at9nEHXmsUUzPanvhoh4JXVZZ_jYMv1Bd2iMzHoyqrHf0e7',Yearly,Churned
924,b'gAAAAABlumZ1bg12zGKgsb6tfaSdAL3Y_-w-YsicbT4TrQF36aerrTrkMer54ZCqxDZlznjBRF1xniGtY4nNOxSi7rB2drqRrw==',85,F,Robertsbury,Tunisia,b'gAAAAABlumZ2jxL3UQbZKR222pvZSJs42sXgQWUlWGHGVtYYrOz5dF8LUVsH4NKCAb57ke1VPKzAx-YkgrCeymjdF8iMzUOks16ndNRgxFs6YNINPJpN8NY=',b'gAAAAABlumZ2jvNNh1VMbJvFL9uH_rnTakRm9drYrd_b98h9oBO8nD-ePKgSjI3PfNyoPF56yVyvAEGmFeuFNhNqEXmTD8wMY72fxrw7rsdnFUmA4X5voSbmOL2F8rBR5kkRBgluBvyaAlU-ZxjmdhJZcjHGZp4xQA==',Yearly,Churned
1223,b'gAAAAABlumZ1EvHHQJ6EZdE-E-icRc1iX0tu-7LEn0AVcy1MXyVz1ODJjTgB3fRzB4anmpCOLWlfVdI5u6wFOiualaYLfgNuuQ==',18,M,Carmenport,Saint Vincent and the Grenadines,b'gAAAAABlumZ2hohQo99RaoYcJjuYCYc5y5egZTef4cMQSq78Hh9_8cB4ohrfDLoBjl-MIe5ivh-VJlgVzr4AMtFSkeaYpoRxjnT95j2EFvfBEhaGDl8jGLw=',b'gAAAAABlumZ2JujPAe4oersHOChEI5vU4aJ70Qi0ZAA4dX20ZGNDeD6AxwqWDsu4vtRXMdgj1N3BZBjgCp88TlywtnzVdZ6I1k9VGey1yxUx-dU6bA3OAJrKnUuEPFM-d2IopDVUWrmM',Yearly,Active
